Order ID,Returned,Return Reason,Sales,Return Date,Refund Amount,Return Channel
IV-2014-5410,Yes,Customer Dissatisfaction,421,15-09-26,278.18905184637833,Customer Service
IV-2014-5410,Yes,Customer Dissatisfaction,765,12-09-26,463.93904276655184,Customer Service
IV-2014-5410,Yes,Customer Dissatisfaction,356,03-09-26,345.8825214665299,Store
IV-2014-5410,Yes,Customer Dissatisfaction,952,30-08-26,838.5761422,Customer Service
ES-2014-4299662,Yes,Damaged,76,22-09-26,44.66712263991334,Customer Service
ES-2014-4299662,Yes,Damaged,136,15-09-26,119.6655432106164,Store
EG-2012-70,Yes,Damaged,46,19-09-26,42.701524059847344,Store
CA-2013-124233,Yes,Customer Dissatisfaction,25,26-08-26,14.994501658824733,Customer Service
IN-2014-47505,Yes,Damaged,162,19-09-26,98.94678675319173,Online
CA-2012-103177,Yes,Wrong Item,160,16-09-26,129.29389872398048,Online
CA-2012-103177,Yes,Wrong Item,129,20-09-26,100.15844102805531,Customer Service
CA-2012-103177,Yes,Wrong Item,240,11-09-26,147.72363717938134,Online
US-2012-136259,Yes,Damaged,7,08-09-26,4.275939849585331,Customer Service
US-2012-136259,Yes,Damaged,27,17-09-26,16.816044700007765,Customer Service
MX-2011-114909,Yes,Wrong Item,232,17-09-26,201.85782881611607,Online
SG-2013-4320,Yes,Customer Dissatisfaction,2833,19-09-26,1546.860643851528,Customer Service
ES-2014-4357731,Yes,Wrong Item,111,05-09-26,58.627925221390115,Store
ES-2012-3699074,Yes,Damaged,196,16-09-26,105.72946210625386,Store
CA-2014-167150,Yes,Customer Dissatisfaction,20,17-09-26,17.195310083771957,Online
CA-2014-167150,Yes,Customer Dissatisfaction,66,23-09-26,47.540332648206075,Online
CA-2013-145492,Yes,Late Delivery,39,06-09-26,28.799860190659516,Store
CA-2011-111360,Yes,Damaged,6,30-08-26,5.649423449560303,Store
CA-2013-153185,Yes,Late Delivery,31,16-09-26,30.312507499850582,Customer Service
MX-2012-123715,Yes,Damaged,44,01-09-26,23.77302721598898,Customer Service
MX-2012-123715,Yes,Damaged,57,03-09-26,31.014536474948088,Online
MX-2012-123715,Yes,Damaged,37,06-09-26,35.39600300819944,Online
MX-2012-123715,Yes,Damaged,150,03-09-26,79.68930213630365,Store
MX-2012-123715,Yes,Damaged,140,07-09-26,127.86569161225262,Customer Service
MX-2012-123715,Yes,Damaged,187,25-08-26,94.27494640086732,Customer Service
MX-2012-123715,Yes,Damaged,293,25-08-26,164.97987489914388,Online
MX-2012-123715,Yes,Damaged,50,09-09-26,41.97777088163475,Store
US-2011-159611,Yes,Late Delivery,182,20-09-26,155.4522886791007,Online
US-2011-159611,Yes,Late Delivery,118,10-09-26,70.08098244191812,Store
ES-2014-4309042,Yes,Customer Dissatisfaction,71,15-09-26,39.53527611994255,Online
US-2011-140914,Yes,Damaged,798,21-09-26,598.6333345383086,Customer Service
US-2011-140914,Yes,Damaged,11,11-09-26,9.945323304786253,Online
ID-2013-33610,Yes,Customer Dissatisfaction,126,03-09-26,103.03348906355265,Online
IT-2014-2529211,Yes,Wrong Item,2617,12-09-26,1974.1627606240056,Customer Service
CA-2014-101077,Yes,Wrong Item,7,03-09-26,4.890096029572387,Store
IR-2013-9560,Yes,Wrong Item,30,04-09-26,18.53321644938446,Customer Service
IT-2014-4203848,Yes,Late Delivery,41,03-09-26,34.54904335045708,Online
IT-2014-4203848,Yes,Late Delivery,92,04-09-26,72.00478103,Online
IT-2014-4203848,Yes,Late Delivery,78,10-09-26,64.02803402597965,Store
IT-2014-4203848,Yes,Late Delivery,104,02-09-26,95.67274621479655,Store
IN-2013-86586,Yes,Damaged,147,29-08-26,73.82216866590402,Store
IT-2014-5595800,Yes,Wrong Item,16,29-08-26,11.095455923198118,Store
IT-2014-5595800,Yes,Wrong Item,368,04-09-26,200.5718784595655,Online
IT-2014-5595800,Yes,Wrong Item,22,11-09-26,19.920448340894808,Customer Service
IT-2014-5595800,Yes,Wrong Item,315,30-08-26,188.2889160719641,Customer Service
CA-2013-165848,Yes,Wrong Item,15,18-09-26,7.981500247910812,Customer Service
CA-2013-165848,Yes,Wrong Item,1350,08-09-26,1262.5913387288574,Customer Service
CA-2013-165848,Yes,Wrong Item,61,01-09-26,38.40633033124577,Customer Service
CA-2013-165848,Yes,Wrong Item,137,12-09-26,135.95792070884104,Customer Service
ES-2013-2220066,Yes,Wrong Item,1550,01-09-26,1450.210865947097,Customer Service
ES-2013-4481786,Yes,Wrong Item,209,17-09-26,193.3948971294681,Store
ES-2013-4481786,Yes,Wrong Item,164,07-09-26,134.20990639924426,Customer Service
IN-2013-67014,Yes,Damaged,131,20-09-26,80.92687216,Store
IN-2013-67014,Yes,Damaged,141,31-08-26,128.0748373996948,Store
IN-2013-67014,Yes,Damaged,142,08-09-26,104.1776944207412,Store
ID-2012-56913,Yes,Wrong Item,63,18-09-26,39.00982718811249,Customer Service
IT-2013-3213372,Yes,Damaged,13,19-09-26,11.493752075313568,Customer Service
IT-2013-3213372,Yes,Damaged,117,18-09-26,113.82378782516389,Online
IT-2013-3213372,Yes,Damaged,59,26-08-26,44.275073048652914,Customer Service
IT-2013-3213372,Yes,Damaged,126,08-09-26,67.92002889294096,Store
CA-2013-141551,Yes,Customer Dissatisfaction,6,01-09-26,3.4503753543249363,Customer Service
CA-2013-141551,Yes,Customer Dissatisfaction,6,13-09-26,5.574261917,Customer Service
ES-2012-4602933,Yes,Damaged,141,10-09-26,83.63881643509056,Online
CM-2012-710,Yes,Wrong Item,34,15-09-26,23.837406753184055,Customer Service
CM-2012-710,Yes,Wrong Item,245,05-09-26,212.01053293254122,Store
MX-2012-142664,Yes,Damaged,52,02-09-26,45.52379338664595,Store
US-2014-147368,Yes,Wrong Item,172,10-09-26,118.75674049905739,Online
US-2014-147368,Yes,Wrong Item,61,27-08-26,50.76346949,Online
US-2014-147368,Yes,Wrong Item,100,16-09-26,90.82304399743268,Store
US-2014-147368,Yes,Wrong Item,39,20-09-26,28.32099382374348,Customer Service
US-2014-147368,Yes,Wrong Item,248,25-08-26,193.10815412479457,Online
US-2014-147368,Yes,Wrong Item,173,02-09-26,112.61282981745686,Store
US-2014-147368,Yes,Wrong Item,88,06-09-26,75.03922572129716,Online
US-2014-147368,Yes,Wrong Item,381,30-08-26,270.4728952278025,Customer Service
ES-2014-3926182,Yes,Late Delivery,81,15-09-26,55.237802712278764,Store
ES-2014-3926182,Yes,Late Delivery,2954,16-09-26,2940.094040358391,Customer Service
ES-2014-3926182,Yes,Late Delivery,462,29-08-26,319.79955295764245,Online
ES-2014-3926182,Yes,Late Delivery,89,18-09-26,71.30310867927886,Store
CA-2014-117009,Yes,Wrong Item,22,31-08-26,17.688395513886103,Customer Service
IR-2011-7730,Yes,Damaged,49,12-09-26,38.40807911,Online
CA-2013-125164,Yes,Customer Dissatisfaction,20,16-09-26,19.907920264262362,Store
CA-2013-125164,Yes,Customer Dissatisfaction,50,29-08-26,49.55748963566718,Customer Service
NI-2013-4450,Yes,Late Delivery,14,31-08-26,9.807420201,Store
NI-2013-4450,Yes,Late Delivery,4,07-09-26,2.7118015198981666,Online
US-2013-147711,Yes,Damaged,13,11-09-26,11.635366865796815,Online
US-2013-147711,Yes,Damaged,58,25-08-26,54.14055033591777,Customer Service
US-2013-147711,Yes,Damaged,345,25-08-26,202.78591889108682,Online
US-2013-147711,Yes,Damaged,15,26-08-26,12.057450426563348,Store
IN-2013-35339,Yes,Late Delivery,751,29-08-26,699.0205498572284,Store
IN-2013-35339,Yes,Late Delivery,66,20-09-26,41.59349670914326,Store
ID-2012-76954,Yes,Wrong Item,71,29-08-26,37.46531672857357,Customer Service
ID-2012-76954,Yes,Wrong Item,249,19-09-26,133.45914436387622,Store
ID-2012-76954,Yes,Wrong Item,11,23-09-26,7.343153703943015,Store
ID-2012-76954,Yes,Wrong Item,48,14-09-26,43.833341946209686,Online
ES-2013-3951434,Yes,Wrong Item,13,13-09-26,10.161818062145095,Store
ES-2013-3951434,Yes,Wrong Item,256,20-09-26,130.03984713635893,Customer Service
ES-2013-3951434,Yes,Wrong Item,54,07-09-26,36.72852490056872,Store
IN-2013-61288,Yes,Late Delivery,386,26-08-26,384.41851982227826,Customer Service
IN-2013-61288,Yes,Late Delivery,940,27-08-26,528.9786837033945,Store
IN-2013-61288,Yes,Late Delivery,161,15-09-26,116.57115274794185,Store
IN-2013-61288,Yes,Late Delivery,423,27-08-26,339.0364745191244,Store
IN-2013-61288,Yes,Late Delivery,1785,21-09-26,1088.5959960073285,Customer Service
IN-2013-61288,Yes,Late Delivery,1895,20-09-26,1645.691877,Online
IN-2013-61288,Yes,Late Delivery,26,26-08-26,20.49919176219942,Customer Service
IN-2013-61288,Yes,Late Delivery,18,19-09-26,14.19282283756041,Store
IN-2013-61288,Yes,Late Delivery,22,19-09-26,21.365893632112595,Customer Service
IN-2014-58957,Yes,Wrong Item,483,08-09-26,286.98409933554893,Store
IN-2014-58957,Yes,Wrong Item,90,02-09-26,73.57111727892054,Customer Service
NI-2013-1630,Yes,Customer Dissatisfaction,33,09-09-26,25.160389139667064,Online
NI-2013-1630,Yes,Customer Dissatisfaction,13,18-09-26,7.210913496438176,Customer Service
NI-2013-1630,Yes,Customer Dissatisfaction,526,23-09-26,338.0369732924764,Online
CA-2011-151953,Yes,Damaged,3,10-09-26,1.8516399088310165,Customer Service
GH-2014-1810,Yes,Wrong Item,31,13-09-26,21.70543903014073,Online
GH-2014-1810,Yes,Wrong Item,97,20-09-26,49.339117207377576,Online
IN-2013-81224,Yes,Late Delivery,144,01-09-26,143.3163864,Customer Service
MX-2014-149951,Yes,Late Delivery,135,25-08-26,99.82676291984878,Customer Service
ES-2013-3058408,Yes,Customer Dissatisfaction,33,05-09-26,31.731166699156816,Customer Service
ES-2013-3058408,Yes,Customer Dissatisfaction,58,04-09-26,31.794748358073154,Store
CA-2013-134789,Yes,Damaged,30,11-09-26,29.767364546499127,Online
CA-2013-134789,Yes,Damaged,26,05-09-26,23.709974513161303,Customer Service
CA-2013-134789,Yes,Damaged,160,07-09-26,104.96575015391848,Online
CG-2014-920,Yes,Late Delivery,41,27-08-26,30.436484784732293,Online
NI-2012-6180,Yes,Damaged,217,16-09-26,189.16599047873873,Online
NI-2012-6180,Yes,Damaged,105,14-09-26,89.58539080997805,Store
NI-2012-6180,Yes,Damaged,24,03-09-26,12.439728126470518,Store
NI-2012-6180,Yes,Damaged,66,27-08-26,35.52058437,Store
NI-2012-6180,Yes,Damaged,40,19-09-26,27.018169218335455,Online
NI-2012-6180,Yes,Damaged,45,21-09-26,44.29460004836244,Store
NI-2012-6180,Yes,Damaged,102,08-09-26,63.57478338615594,Store
ES-2013-3903130,Yes,Customer Dissatisfaction,38,28-08-26,25.39158879908737,Customer Service
ES-2013-3903130,Yes,Customer Dissatisfaction,3156,12-09-26,1930.5986365880399,Online
ID-2011-14955,Yes,Damaged,23,29-08-26,18.806521666145784,Customer Service
US-2014-117009,Yes,Late Delivery,185,22-09-26,102.66732200808364,Online
IT-2011-2803139,Yes,Late Delivery,80,21-09-26,62.52349686105867,Customer Service
IT-2011-2803139,Yes,Late Delivery,166,08-09-26,83.58016691454827,Customer Service
IT-2011-2803139,Yes,Late Delivery,47,21-09-26,44.69044793,Store
IT-2011-2803139,Yes,Late Delivery,6,17-09-26,4.121015181001681,Customer Service
ID-2012-85053,Yes,Wrong Item,123,26-08-26,89.80180883026642,Customer Service
ID-2012-85053,Yes,Wrong Item,58,22-09-26,34.13223298484684,Online
ID-2012-85053,Yes,Wrong Item,14,18-09-26,13.58705307814056,Customer Service
ID-2012-85053,Yes,Wrong Item,124,20-09-26,76.31253240599247,Customer Service
ID-2012-85053,Yes,Wrong Item,425,11-09-26,381.0408527155159,Store
ID-2012-85053,Yes,Wrong Item,724,11-09-26,535.7288757,Customer Service
ID-2012-85053,Yes,Wrong Item,454,20-09-26,246.6497781548615,Online
MX-2013-138576,Yes,Customer Dissatisfaction,23,01-09-26,16.74153389198412,Online
MX-2013-138576,Yes,Customer Dissatisfaction,110,26-08-26,99.25916566932358,Customer Service
ID-2012-39224,Yes,Late Delivery,347,21-09-26,230.2427731071657,Online
ID-2012-39224,Yes,Late Delivery,27,18-09-26,15.103941194328334,Store
AJ-2014-6800,Yes,Damaged,47,20-09-26,24.459579139865426,Online
AJ-2014-6800,Yes,Damaged,985,10-09-26,871.7893963544522,Store
AJ-2014-6800,Yes,Damaged,44,09-09-26,33.986239644440765,Customer Service
IN-2012-24664,Yes,Customer Dissatisfaction,46,09-09-26,34.40373204949327,Store
IN-2012-24664,Yes,Customer Dissatisfaction,15,09-09-26,8.434999181,Customer Service
IN-2012-24664,Yes,Customer Dissatisfaction,114,10-09-26,79.93880768841305,Online
IN-2013-16026,Yes,Late Delivery,222,13-09-26,137.42413390517623,Online
IN-2013-16026,Yes,Late Delivery,103,26-08-26,84.47529472664395,Online
IN-2013-16026,Yes,Late Delivery,9,11-09-26,4.826875604448884,Customer Service
IN-2013-16026,Yes,Late Delivery,4,17-09-26,2.859763460140111,Online
IN-2013-16026,Yes,Late Delivery,35,16-09-26,24.94822982640105,Store
ES-2014-3878729,Yes,Wrong Item,79,19-09-26,53.485859984715084,Store
ES-2014-3878729,Yes,Wrong Item,77,25-08-26,73.10149058345566,Customer Service
ES-2014-3878729,Yes,Wrong Item,115,23-09-26,86.36428287978472,Online
ES-2014-3878729,Yes,Wrong Item,382,12-09-26,354.5804997080629,Online
IT-2014-4499061,Yes,Wrong Item,117,22-09-26,86.18384561069662,Store
IT-2014-4499061,Yes,Wrong Item,1076,03-09-26,624.9324591837049,Online
IT-2014-4499061,Yes,Wrong Item,1506,19-09-26,865.1515591940372,Store
IN-2014-86831,Yes,Late Delivery,54,25-08-26,52.11155401646289,Online
MX-2014-142643,Yes,Damaged,722,10-09-26,467.74943149869495,Online
MX-2014-142643,Yes,Damaged,56,11-09-26,41.842699925015204,Customer Service
MX-2014-142643,Yes,Damaged,414,21-09-26,342.5159247924163,Customer Service
KZ-2014-4070,Yes,Late Delivery,325,10-09-26,267.18265459874436,Online
KZ-2014-4070,Yes,Late Delivery,3,25-08-26,2.320143165807943,Online
KZ-2014-4070,Yes,Late Delivery,5,21-09-26,3.8221463575213366,Store
CA-2013-147137,Yes,Late Delivery,44,23-09-26,28.686929629530088,Online
CA-2013-147137,Yes,Late Delivery,28,12-09-26,20.185954140087148,Customer Service
CA-2013-147137,Yes,Late Delivery,25,11-09-26,17.379439119179075,Online
CA-2013-147137,Yes,Late Delivery,1279,06-09-26,879.2094625325444,Customer Service
US-2014-128573,Yes,Damaged,36,15-09-26,20.15932750775192,Store
CA-2012-155040,Yes,Damaged,80,19-09-26,41.26484009782576,Store
MX-2011-162670,Yes,Damaged,83,29-08-26,60.470107769610316,Customer Service
MX-2011-162670,Yes,Damaged,327,01-09-26,218.07457956534668,Store
MX-2011-162670,Yes,Damaged,62,02-09-26,43.12120846565155,Store
MX-2013-161739,Yes,Customer Dissatisfaction,28,31-08-26,20.87561506535019,Store
MX-2013-161739,Yes,Customer Dissatisfaction,95,12-09-26,56.79891415148431,Online
MX-2013-161739,Yes,Customer Dissatisfaction,510,07-09-26,359.22004862469845,Customer Service
ID-2011-34996,Yes,Wrong Item,150,28-08-26,88.3876053,Store
MX-2012-164469,Yes,Wrong Item,445,28-08-26,291.7754867690713,Store
MX-2012-164469,Yes,Wrong Item,214,11-09-26,146.10582770603048,Store
ES-2011-4154402,Yes,Wrong Item,27,11-09-26,21.36948549026937,Online
ES-2011-4154402,Yes,Wrong Item,30,14-09-26,18.429077741238768,Store
ES-2011-4154402,Yes,Wrong Item,354,22-09-26,247.88403334990684,Store
ES-2011-4154402,Yes,Wrong Item,219,16-09-26,160.18137639182618,Store
ES-2011-4154402,Yes,Wrong Item,535,11-09-26,425.55266319858464,Customer Service
ES-2011-4154402,Yes,Wrong Item,469,20-09-26,302.0383970444391,Store
ES-2011-4154402,Yes,Wrong Item,229,21-09-26,225.2819217332844,Store
ES-2011-4154402,Yes,Wrong Item,359,20-09-26,210.97017407939506,Store
IN-2012-24783,Yes,Late Delivery,142,11-09-26,78.62533849567188,Customer Service
IN-2012-24783,Yes,Late Delivery,120,15-09-26,114.95498637687837,Store
BO-2014-9810,Yes,Customer Dissatisfaction,13,01-09-26,8.1892826,Online
BO-2014-9810,Yes,Customer Dissatisfaction,8,08-09-26,5.825482885014981,Store
IN-2014-42801,Yes,Customer Dissatisfaction,172,08-09-26,109.4465605907028,Customer Service
IN-2014-42801,Yes,Customer Dissatisfaction,73,14-09-26,50.903651555766835,Online
ID-2011-46049,Yes,Damaged,205,04-09-26,132.1105508692021,Customer Service
ID-2011-46049,Yes,Damaged,735,15-09-26,461.3861336181674,Store
US-2013-140158,Yes,Damaged,30,28-08-26,18.06114100024204,Customer Service
US-2013-140158,Yes,Damaged,119,09-09-26,86.62799628278648,Online
US-2013-140158,Yes,Damaged,5400,25-08-26,4350.033583,Online
ID-2014-14514,Yes,Damaged,299,26-08-26,158.09916907247634,Customer Service
ES-2014-3629794,Yes,Late Delivery,25,10-09-26,17.16076276000397,Online
ES-2014-3629794,Yes,Late Delivery,25,12-09-26,17.01735337877729,Store
ES-2014-3629794,Yes,Late Delivery,73,07-09-26,44.83399567660765,Customer Service
ES-2011-5389664,Yes,Wrong Item,267,20-09-26,226.2038865777705,Online
ES-2011-5389664,Yes,Wrong Item,55,03-09-26,32.293047076135366,Customer Service
ES-2011-5389664,Yes,Wrong Item,91,23-09-26,79.21089522,Store
ID-2013-16593,Yes,Customer Dissatisfaction,20,02-09-26,12.46512425376955,Store
ID-2013-16593,Yes,Customer Dissatisfaction,15,26-08-26,8.764221574021098,Store
ID-2013-16593,Yes,Customer Dissatisfaction,214,01-09-26,160.81792983335387,Online
ID-2013-16593,Yes,Customer Dissatisfaction,178,06-09-26,150.8001077963072,Store
NI-2012-4860,Yes,Late Delivery,21,12-09-26,19.531970793429174,Online
NI-2012-4860,Yes,Late Delivery,114,26-08-26,79.20839877315753,Store
NI-2012-4860,Yes,Late Delivery,25,20-09-26,15.65421888071864,Customer Service
NI-2012-4860,Yes,Late Delivery,22,05-09-26,18.044605967257095,Online
NI-2012-4860,Yes,Late Delivery,41,23-09-26,35.56505723772021,Online
NI-2012-4860,Yes,Late Delivery,30,04-09-26,29.251655388282543,Online
NI-2012-4860,Yes,Late Delivery,3,10-09-26,2.9968559765543317,Store
NI-2012-4860,Yes,Late Delivery,1,11-09-26,0.8116141235731673,Store
NI-2012-4860,Yes,Late Delivery,60,15-09-26,47.57261309585571,Customer Service
NI-2012-4860,Yes,Late Delivery,29,31-08-26,19.202504327327134,Store
MO-2013-5660,Yes,Customer Dissatisfaction,271,30-08-26,166.7291784025641,Customer Service
MX-2011-126893,Yes,Late Delivery,98,27-08-26,65.49282831797025,Customer Service
MX-2011-126893,Yes,Late Delivery,57,23-09-26,30.054249199626028,Online
MX-2011-126893,Yes,Late Delivery,33,19-09-26,17.608625236967484,Online
MX-2011-126893,Yes,Late Delivery,3,25-08-26,2.775123611271126,Online
SA-2014-6420,Yes,Customer Dissatisfaction,45,08-09-26,25.43402967873003,Store
SA-2014-6420,Yes,Customer Dissatisfaction,29,18-09-26,20.414037578005342,Customer Service
SA-2014-6420,Yes,Customer Dissatisfaction,45,16-09-26,38.96706092675759,Customer Service
SA-2014-6420,Yes,Customer Dissatisfaction,139,18-09-26,81.06123538324037,Online
SA-2014-6420,Yes,Customer Dissatisfaction,123,01-09-26,72.73161500020086,Customer Service
IN-2012-79145,Yes,Damaged,67,12-09-26,54.80439451922102,Online
IN-2012-79145,Yes,Damaged,446,29-08-26,291.3284535041109,Store
IN-2012-79145,Yes,Damaged,335,18-09-26,237.83183407981377,Store
ES-2013-3513264,Yes,Late Delivery,52,17-09-26,46.78656265398729,Store
ES-2013-3513264,Yes,Late Delivery,636,31-08-26,607.1376577370465,Customer Service
US-2012-145758,Yes,Late Delivery,17,03-09-26,14.167497988045163,Customer Service
CA-2014-112809,Yes,Wrong Item,21,19-09-26,14.75166282444309,Customer Service
CA-2014-112809,Yes,Wrong Item,7,22-09-26,4.685769282474723,Customer Service
CA-2014-112809,Yes,Wrong Item,200,22-09-26,180.52455654784927,Online
MX-2013-129952,Yes,Damaged,72,04-09-26,66.10594537916538,Online
MX-2013-129952,Yes,Damaged,118,12-09-26,59.06556894375152,Store
IR-2013-6870,Yes,Wrong Item,212,11-09-26,179.5076909234726,Online
IR-2013-6870,Yes,Wrong Item,52,11-09-26,34.08648837364636,Store
IR-2013-6870,Yes,Wrong Item,7,28-08-26,5.294204779,Customer Service
IR-2013-6870,Yes,Wrong Item,18,27-08-26,10.86310505590625,Customer Service
IR-2013-6870,Yes,Wrong Item,21,03-09-26,15.49495469,Online
IR-2013-6870,Yes,Wrong Item,98,17-09-26,51.704333055135464,Store
IR-2013-6870,Yes,Wrong Item,7,11-09-26,5.364454904716602,Store
IR-2013-6870,Yes,Wrong Item,318,11-09-26,230.5837457917472,Store
IR-2013-6870,Yes,Wrong Item,296,14-09-26,275.57217997472645,Online
IR-2013-6870,Yes,Wrong Item,170,14-09-26,93.29523995761534,Customer Service
US-2011-151967,Yes,Late Delivery,724,16-09-26,464.8980673005539,Store
US-2011-151967,Yes,Late Delivery,20,26-08-26,13.923087889946103,Customer Service
US-2014-142986,Yes,Customer Dissatisfaction,65,26-08-26,37.45144418241461,Customer Service
IR-2014-8190,Yes,Wrong Item,179,30-08-26,178.8909870891772,Online
IR-2014-8190,Yes,Wrong Item,116,11-09-26,69.01641171277258,Store
ES-2014-1666545,Yes,Customer Dissatisfaction,53,09-09-26,40.87786923180224,Online
ES-2014-1666545,Yes,Customer Dissatisfaction,381,23-09-26,363.0199962874772,Store
ES-2014-1666545,Yes,Customer Dissatisfaction,829,04-09-26,473.95890006784657,Store
ES-2014-1666545,Yes,Customer Dissatisfaction,442,21-09-26,381.33364230284394,Online
US-2012-159982,Yes,Damaged,57,30-08-26,47.37651839482096,Store
US-2012-159982,Yes,Damaged,12,27-08-26,11.432642528328639,Store
US-2012-159982,Yes,Damaged,648,31-08-26,443.9530944,Online
US-2012-159982,Yes,Damaged,82,23-09-26,64.21567826147046,Store
US-2012-159982,Yes,Damaged,54,20-09-26,39.73358322282122,Online
MX-2014-166702,Yes,Damaged,96,17-09-26,71.22493377870371,Online
ES-2014-3174376,Yes,Late Delivery,59,27-08-26,45.43676986494244,Customer Service
ES-2014-3174376,Yes,Late Delivery,163,30-08-26,125.47102358929402,Customer Service
MX-2014-159779,Yes,Late Delivery,50,12-09-26,49.78027010999418,Online
US-2014-158512,Yes,Late Delivery,40,20-09-26,28.932427296656833,Customer Service
US-2014-158512,Yes,Late Delivery,38,09-09-26,22.57515369422579,Customer Service
IN-2013-66993,Yes,Wrong Item,47,28-08-26,25.379120435654663,Store
IT-2012-3146139,Yes,Late Delivery,134,05-09-26,109.2140022150005,Customer Service
IT-2012-3146139,Yes,Late Delivery,136,28-08-26,120.48297777620408,Customer Service
ID-2013-18196,Yes,Damaged,166,15-09-26,141.94397888227837,Customer Service
ID-2013-18196,Yes,Damaged,39,27-08-26,31.678939458684113,Customer Service
US-2014-119662,Yes,Damaged,230,11-09-26,220.6252062147883,Store
IN-2012-28612,Yes,Wrong Item,530,04-09-26,329.01583331330966,Store
IN-2012-28612,Yes,Wrong Item,48,21-09-26,37.716244992580485,Customer Service
IN-2012-28612,Yes,Wrong Item,11,26-08-26,8.150987778063696,Customer Service
IN-2012-28612,Yes,Wrong Item,481,03-09-26,328.1609300264125,Customer Service
IN-2012-28612,Yes,Wrong Item,212,19-09-26,138.2990743844058,Online
CA-2013-138037,Yes,Wrong Item,27,29-08-26,26.779445840615633,Online
IN-2013-12771,Yes,Customer Dissatisfaction,176,01-09-26,107.51107200732312,Customer Service
CA-2013-163804,Yes,Wrong Item,2079,17-09-26,1861.5579252028092,Online
CA-2013-163804,Yes,Wrong Item,630,08-09-26,559.1306215962626,Online
CA-2013-163804,Yes,Wrong Item,72,02-09-26,71.47317848211802,Online
MX-2014-169586,Yes,Customer Dissatisfaction,54,17-09-26,30.585883512772643,Store
ES-2012-2006883,Yes,Wrong Item,185,31-08-26,165.41553457562404,Customer Service
ES-2012-2006883,Yes,Wrong Item,26,09-09-26,18.48940549243824,Customer Service
ES-2012-2006883,Yes,Wrong Item,19,15-09-26,15.793122096941604,Online
MX-2012-168431,Yes,Customer Dissatisfaction,8,26-08-26,4.021637679070505,Online
MX-2012-168431,Yes,Customer Dissatisfaction,16,09-09-26,13.353548172832415,Online
MX-2012-168431,Yes,Customer Dissatisfaction,454,26-08-26,234.73036566788028,Store
MX-2014-150000,Yes,Damaged,859,22-09-26,676.3931120480901,Customer Service
EG-2012-40,Yes,Customer Dissatisfaction,85,23-09-26,84.18277182536816,Customer Service
EG-2012-40,Yes,Customer Dissatisfaction,11,07-09-26,9.148928965279966,Customer Service
EG-2012-40,Yes,Customer Dissatisfaction,31,30-08-26,28.23416382927901,Store
EG-2012-40,Yes,Customer Dissatisfaction,45,09-09-26,26.985979118299923,Customer Service
EG-2012-40,Yes,Customer Dissatisfaction,48,04-09-26,35.40187608503691,Online
EG-2012-40,Yes,Customer Dissatisfaction,108,21-09-26,102.10194079087533,Online
EG-2012-40,Yes,Customer Dissatisfaction,65,16-09-26,41.928023243200855,Store
EG-2012-40,Yes,Customer Dissatisfaction,170,09-09-26,106.02030632015114,Online
SA-2011-7370,Yes,Wrong Item,34,12-09-26,18.298108210494558,Online
SA-2011-7370,Yes,Wrong Item,9,07-09-26,5.576824315032925,Customer Service
IT-2014-1204575,Yes,Wrong Item,27,28-08-26,21.580698803403056,Online
IT-2014-1204575,Yes,Wrong Item,143,19-09-26,140.94545992307147,Customer Service
IT-2014-1204575,Yes,Wrong Item,44,17-09-26,43.499881784833114,Store
IT-2014-1204575,Yes,Wrong Item,45,03-09-26,33.57200008783771,Store
IN-2013-31167,Yes,Customer Dissatisfaction,14,29-08-26,12.273954354040772,Store
IN-2013-31167,Yes,Customer Dissatisfaction,71,05-09-26,65.07867710018873,Online
MX-2014-131695,Yes,Wrong Item,51,18-09-26,44.56405666411211,Customer Service
MX-2014-131695,Yes,Wrong Item,21,03-09-26,17.96640107584562,Store
RO-2014-2140,Yes,Damaged,32,11-09-26,19.31096395345397,Online
SF-2013-8700,Yes,Wrong Item,257,08-09-26,171.97430134439037,Customer Service
SF-2013-8700,Yes,Wrong Item,168,04-09-26,110.14109258402652,Store
SF-2013-8700,Yes,Wrong Item,646,16-09-26,388.2327977253002,Customer Service
KE-2012-5800,Yes,Damaged,27,12-09-26,24.44211216207078,Store
KE-2012-5800,Yes,Damaged,107,29-08-26,66.74389820557795,Store
KE-2012-5800,Yes,Damaged,112,09-09-26,59.12272105024876,Store
ID-2014-44271,Yes,Wrong Item,203,30-08-26,142.25291943770628,Online
ID-2014-44271,Yes,Wrong Item,407,02-09-26,205.1556502,Online
ID-2014-44271,Yes,Wrong Item,1056,04-09-26,584.2953311336207,Store
ID-2014-44271,Yes,Wrong Item,121,02-09-26,118.20836445926963,Store
IN-2013-11168,Yes,Wrong Item,55,08-09-26,50.47818211629642,Customer Service
IN-2013-11168,Yes,Wrong Item,419,20-09-26,262.8658776063551,Customer Service
IN-2011-62737,Yes,Wrong Item,2063,29-08-26,1857.004971096569,Online
IN-2011-62737,Yes,Wrong Item,857,11-09-26,440.7545532832498,Customer Service
IN-2011-62737,Yes,Wrong Item,250,27-08-26,163.5503844739888,Store
ES-2013-4706438,Yes,Wrong Item,64,03-09-26,48.810001442042925,Customer Service
ES-2013-4706438,Yes,Wrong Item,129,17-09-26,84.79210907,Store
MX-2014-147480,Yes,Late Delivery,97,15-09-26,76.97610395894813,Store
