order_id,user_id,order_date,status,return_reason,refund_amount
23109,8303,2022-08-20 20:00:00,Returned,Late Delivery,169.87
23121,7661,2022-08-21 08:00:00,Returned,Damaged,50.91
23127,6841,2022-08-21 14:00:00,Returned,Late Delivery,27.9
23134,3873,2022-08-21 21:00:00,Returned,Damaged,140.56
23152,3405,2022-08-22 15:00:00,Returned,Late Delivery,128.82
23154,1648,2022-08-22 17:00:00,Returned,Late Delivery,34.72
23158,7746,2022-08-22 21:00:00,Returned,Customer Dissatisfaction,82.94
23163,8185,2022-08-23 02:00:00,Returned,Customer Dissatisfaction,120.25
23167,755,2022-08-23 06:00:00,Returned,Damaged,76.22
23180,2603,2022-08-23 19:00:00,Returned,Wrong Item,91.32
23199,8391,2022-08-24 14:00:00,Returned,Damaged,43.64
23219,955,2022-08-25 10:00:00,Returned,Customer Dissatisfaction,117.66
23230,7389,2022-08-25 21:00:00,Returned,Late Delivery,73.09
23237,8001,2022-08-26 04:00:00,Returned,Late Delivery,24.84
23243,8097,2022-08-26 10:00:00,Returned,Wrong Item,99.07
23245,3170,2022-08-26 12:00:00,Returned,Late Delivery,35.21
23246,5081,2022-08-26 13:00:00,Returned,Late Delivery,163.2
23257,6193,2022-08-27 00:00:00,Returned,Wrong Item,78.95
23260,3008,2022-08-27 03:00:00,Returned,Damaged,159.16
23264,4629,2022-08-27 07:00:00,Returned,Customer Dissatisfaction,133.89
23272,5540,2022-08-27 15:00:00,Returned,Customer Dissatisfaction,58.46
23285,5052,2022-08-28 04:00:00,Returned,Late Delivery,149.35
23298,8940,2022-08-28 17:00:00,Returned,Late Delivery,198.73
23301,8727,2022-08-28 20:00:00,Returned,Customer Dissatisfaction,78.64
23302,1251,2022-08-28 21:00:00,Returned,Customer Dissatisfaction,104.59
23306,9654,2022-08-29 01:00:00,Returned,Customer Dissatisfaction,127.63
23310,9456,2022-08-29 05:00:00,Returned,Wrong Item,172.66
23312,6669,2022-08-29 07:00:00,Returned,Wrong Item,30.81
23331,453,2022-08-30 02:00:00,Returned,Wrong Item,16.03
23336,7909,2022-08-30 07:00:00,Returned,Damaged,137.5
23338,7283,2022-08-30 09:00:00,Returned,Damaged,12.65
23340,2767,2022-08-30 11:00:00,Returned,Customer Dissatisfaction,156.39
23345,4717,2022-08-30 16:00:00,Returned,Damaged,196.57
23364,3151,2022-08-31 11:00:00,Returned,Customer Dissatisfaction,156.0
23366,5943,2022-08-31 13:00:00,Returned,Wrong Item,109.41
23387,8192,2022-09-01 10:00:00,Returned,Wrong Item,103.3
23388,7409,2022-09-01 11:00:00,Returned,Damaged,185.86
23422,4329,2022-09-02 21:00:00,Returned,Customer Dissatisfaction,85.12
23424,6345,2022-09-02 23:00:00,Returned,Customer Dissatisfaction,150.39
23451,1210,2022-09-04 02:00:00,Returned,Wrong Item,34.9
23459,5210,2022-09-04 10:00:00,Returned,Wrong Item,94.61
23463,3122,2022-09-04 14:00:00,Returned,Late Delivery,189.47
23465,9785,2022-09-04 16:00:00,Returned,Damaged,148.3
23468,7487,2022-09-04 19:00:00,Returned,Customer Dissatisfaction,144.54
23547,7119,2022-09-08 02:00:00,Returned,Customer Dissatisfaction,105.39
23552,2651,2022-09-08 07:00:00,Returned,Wrong Item,82.02
23557,9341,2022-09-08 12:00:00,Returned,Wrong Item,80.64
23558,4032,2022-09-08 13:00:00,Returned,Late Delivery,19.95
23563,8218,2022-09-08 18:00:00,Returned,Wrong Item,44.98
23574,6951,2022-09-09 05:00:00,Returned,Late Delivery,111.96
23610,56,2022-09-10 17:00:00,Returned,Customer Dissatisfaction,172.54
23616,3948,2022-09-10 23:00:00,Returned,Late Delivery,103.35
23619,797,2022-09-11 02:00:00,Returned,Damaged,92.54
23620,9688,2022-09-11 03:00:00,Returned,Wrong Item,125.01
23624,1271,2022-09-11 07:00:00,Returned,Customer Dissatisfaction,176.36
23625,1932,2022-09-11 08:00:00,Returned,Damaged,169.46
23628,5907,2022-09-11 11:00:00,Returned,Damaged,44.6
23635,3657,2022-09-11 18:00:00,Returned,Wrong Item,124.64
23643,2150,2022-09-12 02:00:00,Returned,Wrong Item,71.62
23689,978,2022-09-14 00:00:00,Returned,Damaged,28.58
23690,4028,2022-09-14 01:00:00,Returned,Damaged,28.51
23694,6233,2022-09-14 05:00:00,Returned,Damaged,127.38
23695,4693,2022-09-14 06:00:00,Returned,Late Delivery,156.79
23697,4683,2022-09-14 08:00:00,Returned,Damaged,28.85
23720,4752,2022-09-15 07:00:00,Returned,Wrong Item,20.13
23731,563,2022-09-15 18:00:00,Returned,Late Delivery,133.37
23739,2436,2022-09-16 02:00:00,Returned,Late Delivery,160.94
23743,1598,2022-09-16 06:00:00,Returned,Wrong Item,171.85
23750,5926,2022-09-16 13:00:00,Returned,Wrong Item,155.8
23754,7366,2022-09-16 17:00:00,Returned,Wrong Item,25.51
23781,8957,2022-09-17 20:00:00,Returned,Wrong Item,82.49
23794,1502,2022-09-18 09:00:00,Returned,Damaged,192.59
23803,7132,2022-09-18 18:00:00,Returned,Wrong Item,137.39
23818,9881,2022-09-19 09:00:00,Returned,Customer Dissatisfaction,175.26
23820,7377,2022-09-19 11:00:00,Returned,Late Delivery,80.05
23832,1233,2022-09-19 23:00:00,Returned,Late Delivery,190.01
23853,9414,2022-09-20 20:00:00,Returned,Wrong Item,14.85
23854,8885,2022-09-20 21:00:00,Returned,Customer Dissatisfaction,49.02
23868,2367,2022-09-21 11:00:00,Returned,Customer Dissatisfaction,27.45
23869,1073,2022-09-21 12:00:00,Returned,Customer Dissatisfaction,165.56
23873,5026,2022-09-21 16:00:00,Returned,Wrong Item,113.31
23875,5414,2022-09-21 18:00:00,Returned,Damaged,164.62
23910,438,2022-09-23 05:00:00,Returned,Late Delivery,145.92
23918,4052,2022-09-23 13:00:00,Returned,Customer Dissatisfaction,62.17
23938,3418,2022-09-24 09:00:00,Returned,Late Delivery,120.51
23947,8818,2022-09-24 18:00:00,Returned,Wrong Item,64.01
23956,5006,2022-09-25 03:00:00,Returned,Customer Dissatisfaction,101.0
23959,8998,2022-09-25 06:00:00,Returned,Late Delivery,110.42
23960,3714,2022-09-25 07:00:00,Returned,Customer Dissatisfaction,189.28
23968,4644,2022-09-25 15:00:00,Returned,Customer Dissatisfaction,39.69
23981,7792,2022-09-26 04:00:00,Returned,Customer Dissatisfaction,191.37
23983,5189,2022-09-26 06:00:00,Returned,Customer Dissatisfaction,49.3
23988,2606,2022-09-26 11:00:00,Returned,Customer Dissatisfaction,149.34
23989,9566,2022-09-26 12:00:00,Returned,Customer Dissatisfaction,26.57
23993,2659,2022-09-26 16:00:00,Returned,Damaged,25.5
23997,3839,2022-09-26 20:00:00,Returned,Wrong Item,163.15
24015,3134,2022-09-27 14:00:00,Returned,Customer Dissatisfaction,192.87
24023,9683,2022-09-27 22:00:00,Returned,Late Delivery,146.97
24054,8772,2022-09-29 05:00:00,Returned,Damaged,160.22
24066,9268,2022-09-29 17:00:00,Returned,Customer Dissatisfaction,86.88
24070,8034,2022-09-29 21:00:00,Returned,Late Delivery,189.81
24075,8712,2022-09-30 02:00:00,Returned,Wrong Item,175.9
24081,8737,2022-09-30 08:00:00,Returned,Customer Dissatisfaction,67.5
24104,1041,2022-10-01 07:00:00,Returned,Customer Dissatisfaction,109.14
24106,2260,2022-10-01 09:00:00,Returned,Customer Dissatisfaction,192.92
24115,4547,2022-10-01 18:00:00,Returned,Damaged,90.97
24116,8150,2022-10-01 19:00:00,Returned,Damaged,46.25
24125,1159,2022-10-02 04:00:00,Returned,Late Delivery,74.06
24127,9803,2022-10-02 06:00:00,Returned,Damaged,191.96
24128,2702,2022-10-02 07:00:00,Returned,Customer Dissatisfaction,173.31
24140,6161,2022-10-02 19:00:00,Returned,Wrong Item,58.56
24141,9094,2022-10-02 20:00:00,Returned,Late Delivery,117.5
24145,2775,2022-10-03 00:00:00,Returned,Wrong Item,139.91
24161,5973,2022-10-03 16:00:00,Returned,Late Delivery,6.61
24168,3846,2022-10-03 23:00:00,Returned,Damaged,95.83
24200,4855,2022-10-05 07:00:00,Returned,Late Delivery,76.2
24201,5372,2022-10-05 08:00:00,Returned,Customer Dissatisfaction,173.65
24210,8568,2022-10-05 17:00:00,Returned,Wrong Item,146.05
24215,3357,2022-10-05 22:00:00,Returned,Wrong Item,46.04
24230,4834,2022-10-06 13:00:00,Returned,Damaged,48.86
24234,3043,2022-10-06 17:00:00,Returned,Customer Dissatisfaction,81.0
24239,8513,2022-10-06 22:00:00,Returned,Late Delivery,130.99
24245,7795,2022-10-07 04:00:00,Returned,Damaged,40.54
24246,2946,2022-10-07 05:00:00,Returned,Late Delivery,169.88
24256,8394,2022-10-07 15:00:00,Returned,Wrong Item,120.98
24257,7852,2022-10-07 16:00:00,Returned,Customer Dissatisfaction,167.45
24262,7148,2022-10-07 21:00:00,Returned,Damaged,27.4
24269,9202,2022-10-08 04:00:00,Returned,Customer Dissatisfaction,87.27
24285,3185,2022-10-08 20:00:00,Returned,Late Delivery,165.26
24292,8245,2022-10-09 03:00:00,Returned,Damaged,80.94
24294,9886,2022-10-09 05:00:00,Returned,Wrong Item,172.61
24306,3665,2022-10-09 17:00:00,Returned,Customer Dissatisfaction,182.57
24307,648,2022-10-09 18:00:00,Returned,Late Delivery,54.68
24331,5935,2022-10-10 18:00:00,Returned,Damaged,183.96
24339,5311,2022-10-11 02:00:00,Returned,Late Delivery,194.61
24346,4829,2022-10-11 09:00:00,Returned,Customer Dissatisfaction,59.41
24350,8444,2022-10-11 13:00:00,Returned,Customer Dissatisfaction,79.16
24360,7612,2022-10-11 23:00:00,Returned,Damaged,171.7
24370,6427,2022-10-12 09:00:00,Returned,Damaged,11.26
24417,8386,2022-10-14 08:00:00,Returned,Customer Dissatisfaction,172.23
24432,9473,2022-10-14 23:00:00,Returned,Late Delivery,134.97
24433,263,2022-10-15 00:00:00,Returned,Late Delivery,5.63
24449,6041,2022-10-15 16:00:00,Returned,Wrong Item,13.22
24453,1699,2022-10-15 20:00:00,Returned,Damaged,80.9
24463,9955,2022-10-16 06:00:00,Returned,Late Delivery,198.47
24486,6326,2022-10-17 05:00:00,Returned,Customer Dissatisfaction,63.88
24488,1954,2022-10-17 07:00:00,Returned,Damaged,93.72
24498,4742,2022-10-17 17:00:00,Returned,Late Delivery,117.42
24525,2705,2022-10-18 20:00:00,Returned,Wrong Item,158.29
24533,2567,2022-10-19 04:00:00,Returned,Damaged,15.11
24549,5993,2022-10-19 20:00:00,Returned,Wrong Item,91.21
24566,5910,2022-10-20 13:00:00,Returned,Late Delivery,55.04
24576,9700,2022-10-20 23:00:00,Returned,Late Delivery,185.71
24581,2391,2022-10-21 04:00:00,Returned,Wrong Item,184.88
24582,1844,2022-10-21 05:00:00,Returned,Late Delivery,87.48
24615,5987,2022-10-22 14:00:00,Returned,Late Delivery,15.46
24618,5614,2022-10-22 17:00:00,Returned,Wrong Item,90.43
24620,9622,2022-10-22 19:00:00,Returned,Late Delivery,132.02
24624,6927,2022-10-22 23:00:00,Returned,Late Delivery,189.25
24627,6042,2022-10-23 02:00:00,Returned,Late Delivery,161.17
24631,2701,2022-10-23 06:00:00,Returned,Wrong Item,179.21
24660,4581,2022-10-24 11:00:00,Returned,Damaged,68.64
24725,6964,2022-10-27 04:00:00,Returned,Wrong Item,61.66
24740,915,2022-10-27 19:00:00,Returned,Wrong Item,112.37
24741,7942,2022-10-27 20:00:00,Returned,Late Delivery,195.13
24749,9638,2022-10-28 04:00:00,Returned,Customer Dissatisfaction,133.26
24762,297,2022-10-28 17:00:00,Returned,Wrong Item,113.74
24766,4919,2022-10-28 21:00:00,Returned,Damaged,109.48
24775,5884,2022-10-29 06:00:00,Returned,Late Delivery,140.02
24776,1544,2022-10-29 07:00:00,Returned,Late Delivery,88.51
24780,2118,2022-10-29 11:00:00,Returned,Wrong Item,113.09
24782,5138,2022-10-29 13:00:00,Returned,Damaged,89.83
24788,8480,2022-10-29 19:00:00,Returned,Customer Dissatisfaction,24.26
24797,3676,2022-10-30 04:00:00,Returned,Customer Dissatisfaction,115.71
24800,7744,2022-10-30 07:00:00,Returned,Customer Dissatisfaction,85.48
24803,5286,2022-10-30 10:00:00,Returned,Wrong Item,96.13
24833,3475,2022-10-31 16:00:00,Returned,Wrong Item,153.69
24840,1155,2022-10-31 23:00:00,Returned,Damaged,165.16
24846,6854,2022-11-01 05:00:00,Returned,Late Delivery,190.81
24855,1355,2022-11-01 14:00:00,Returned,Customer Dissatisfaction,74.32
24858,4361,2022-11-01 17:00:00,Returned,Damaged,137.59
24859,5973,2022-11-01 18:00:00,Returned,Late Delivery,58.87
24877,8116,2022-11-02 12:00:00,Returned,Late Delivery,194.89
24892,616,2022-11-03 03:00:00,Returned,Customer Dissatisfaction,100.15
24898,6529,2022-11-03 09:00:00,Returned,Late Delivery,126.72
24907,4626,2022-11-03 18:00:00,Returned,Damaged,97.88
24919,514,2022-11-04 06:00:00,Returned,Late Delivery,21.43
24950,1417,2022-11-05 13:00:00,Returned,Late Delivery,163.47
24953,6419,2022-11-05 16:00:00,Returned,Customer Dissatisfaction,195.78
24959,5103,2022-11-05 22:00:00,Returned,Late Delivery,194.36
24967,5642,2022-11-06 06:00:00,Returned,Late Delivery,183.8
24970,2912,2022-11-06 09:00:00,Returned,Customer Dissatisfaction,94.68
24973,332,2022-11-06 12:00:00,Returned,Late Delivery,187.73
24984,5704,2022-11-06 23:00:00,Returned,Late Delivery,198.65
24996,1391,2022-11-07 11:00:00,Returned,Damaged,30.72
25011,3234,2022-11-08 02:00:00,Returned,Late Delivery,45.2
25016,3805,2022-11-08 07:00:00,Returned,Late Delivery,63.25
25018,482,2022-11-08 09:00:00,Returned,Wrong Item,141.27
25030,5466,2022-11-08 21:00:00,Returned,Wrong Item,18.04
25036,2143,2022-11-09 03:00:00,Returned,Wrong Item,192.86
25037,3085,2022-11-09 04:00:00,Returned,Damaged,88.64
25041,511,2022-11-09 08:00:00,Returned,Wrong Item,132.56
25044,1337,2022-11-09 11:00:00,Returned,Late Delivery,180.43
25057,9069,2022-11-10 00:00:00,Returned,Damaged,132.76
25068,8491,2022-11-10 11:00:00,Returned,Damaged,15.29
25103,2015,2022-11-11 22:00:00,Returned,Wrong Item,198.47
25113,7153,2022-11-12 08:00:00,Returned,Late Delivery,199.8
25124,923,2022-11-12 19:00:00,Returned,Late Delivery,85.05
25125,9424,2022-11-12 20:00:00,Returned,Late Delivery,151.93
25139,5200,2022-11-13 10:00:00,Returned,Damaged,88.39
25141,7828,2022-11-13 12:00:00,Returned,Damaged,9.89
25142,9589,2022-11-13 13:00:00,Returned,Damaged,184.14
25144,5092,2022-11-13 15:00:00,Returned,Late Delivery,18.39
25159,8419,2022-11-14 06:00:00,Returned,Customer Dissatisfaction,97.58
25161,3508,2022-11-14 08:00:00,Returned,Late Delivery,105.37
25165,703,2022-11-14 12:00:00,Returned,Damaged,123.6
25182,5255,2022-11-15 05:00:00,Returned,Wrong Item,41.61
25184,3609,2022-11-15 07:00:00,Returned,Late Delivery,113.99
25187,193,2022-11-15 10:00:00,Returned,Customer Dissatisfaction,49.53
25199,2253,2022-11-15 22:00:00,Returned,Wrong Item,24.5
25205,5946,2022-11-16 04:00:00,Returned,Damaged,50.49
25208,1119,2022-11-16 07:00:00,Returned,Damaged,112.14
25210,2677,2022-11-16 09:00:00,Returned,Late Delivery,198.06
25216,5599,2022-11-16 15:00:00,Returned,Damaged,171.26
25221,4242,2022-11-16 20:00:00,Returned,Customer Dissatisfaction,145.9
25225,2202,2022-11-17 00:00:00,Returned,Damaged,33.63
25241,3756,2022-11-17 16:00:00,Returned,Customer Dissatisfaction,92.7
25247,8940,2022-11-17 22:00:00,Returned,Late Delivery,24.72
25280,9057,2022-11-19 07:00:00,Returned,Customer Dissatisfaction,59.03
25282,4065,2022-11-19 09:00:00,Returned,Wrong Item,107.19
25290,6711,2022-11-19 17:00:00,Returned,Damaged,185.66
25292,9937,2022-11-19 19:00:00,Returned,Late Delivery,115.04
25305,9381,2022-11-20 08:00:00,Returned,Late Delivery,44.7
25320,8679,2022-11-20 23:00:00,Returned,Customer Dissatisfaction,116.9
25335,5894,2022-11-21 14:00:00,Returned,Late Delivery,129.19
25339,4593,2022-11-21 18:00:00,Returned,Late Delivery,7.12
25344,5888,2022-11-21 23:00:00,Returned,Late Delivery,199.23
25345,4094,2022-11-22 00:00:00,Returned,Damaged,188.62
25351,5474,2022-11-22 06:00:00,Returned,Customer Dissatisfaction,189.87
25395,1544,2022-11-24 02:00:00,Returned,Wrong Item,184.45
25406,3947,2022-11-24 13:00:00,Returned,Wrong Item,128.8
25407,2543,2022-11-24 14:00:00,Returned,Customer Dissatisfaction,149.49
25411,5600,2022-11-24 18:00:00,Returned,Late Delivery,89.04
25416,6971,2022-11-24 23:00:00,Returned,Late Delivery,102.26
25429,2042,2022-11-25 12:00:00,Returned,Late Delivery,177.99
25437,4664,2022-11-25 20:00:00,Returned,Wrong Item,69.59
25443,6032,2022-11-26 02:00:00,Returned,Damaged,111.3
25448,2481,2022-11-26 07:00:00,Returned,Late Delivery,30.94
25460,349,2022-11-26 19:00:00,Returned,Late Delivery,66.77
25463,1740,2022-11-26 22:00:00,Returned,Customer Dissatisfaction,138.17
25486,6753,2022-11-27 21:00:00,Returned,Customer Dissatisfaction,151.76
25488,7834,2022-11-27 23:00:00,Returned,Damaged,183.93
25491,6078,2022-11-28 02:00:00,Returned,Late Delivery,186.01
25497,5389,2022-11-28 08:00:00,Returned,Damaged,121.03
25524,9925,2022-11-29 11:00:00,Returned,Late Delivery,199.17
25539,9288,2022-11-30 02:00:00,Returned,Customer Dissatisfaction,64.61
25571,2328,2022-12-01 10:00:00,Returned,Customer Dissatisfaction,85.71
25577,5850,2022-12-01 16:00:00,Returned,Late Delivery,137.28
25584,9955,2022-12-01 23:00:00,Returned,Late Delivery,141.07
25601,4527,2022-12-02 16:00:00,Returned,Wrong Item,39.8
25611,2931,2022-12-03 02:00:00,Returned,Customer Dissatisfaction,95.17
25621,8240,2022-12-03 12:00:00,Returned,Customer Dissatisfaction,105.13
25622,2701,2022-12-03 13:00:00,Returned,Customer Dissatisfaction,40.49
25631,5949,2022-12-03 22:00:00,Returned,Customer Dissatisfaction,24.3
25640,9188,2022-12-04 07:00:00,Returned,Damaged,29.37
25641,2075,2022-12-04 08:00:00,Returned,Damaged,99.86
25646,1671,2022-12-04 13:00:00,Returned,Damaged,192.95
25647,779,2022-12-04 14:00:00,Returned,Damaged,65.04
25650,7293,2022-12-04 17:00:00,Returned,Damaged,154.9
25654,6352,2022-12-04 21:00:00,Returned,Damaged,62.91
25656,3618,2022-12-04 23:00:00,Returned,Wrong Item,127.76
25678,8877,2022-12-05 21:00:00,Returned,Damaged,116.78
25687,133,2022-12-06 06:00:00,Returned,Damaged,110.8
25688,4600,2022-12-06 07:00:00,Returned,Late Delivery,95.25
25692,2061,2022-12-06 11:00:00,Returned,Wrong Item,188.47
25702,8929,2022-12-06 21:00:00,Returned,Customer Dissatisfaction,110.28
25725,5678,2022-12-07 20:00:00,Returned,Customer Dissatisfaction,29.29
25759,2852,2022-12-09 06:00:00,Returned,Customer Dissatisfaction,122.83
25760,8407,2022-12-09 07:00:00,Returned,Late Delivery,163.94
25777,3321,2022-12-10 00:00:00,Returned,Wrong Item,154.81
25798,3586,2022-12-10 21:00:00,Returned,Wrong Item,143.1
25803,7097,2022-12-11 02:00:00,Returned,Late Delivery,124.4
25806,1569,2022-12-11 05:00:00,Returned,Customer Dissatisfaction,110.45
25807,6138,2022-12-11 06:00:00,Returned,Customer Dissatisfaction,93.44
25814,4565,2022-12-11 13:00:00,Returned,Late Delivery,182.38
25824,4342,2022-12-11 23:00:00,Returned,Customer Dissatisfaction,184.61
25826,3688,2022-12-12 01:00:00,Returned,Late Delivery,6.65
25832,9785,2022-12-12 07:00:00,Returned,Damaged,10.43
25876,9373,2022-12-14 03:00:00,Returned,Late Delivery,33.44
25881,5171,2022-12-14 08:00:00,Returned,Wrong Item,176.56
25883,5309,2022-12-14 10:00:00,Returned,Late Delivery,121.54
25886,346,2022-12-14 13:00:00,Returned,Customer Dissatisfaction,82.94
25893,6645,2022-12-14 20:00:00,Returned,Customer Dissatisfaction,181.69
25918,1230,2022-12-15 21:00:00,Returned,Customer Dissatisfaction,82.33
25933,9353,2022-12-16 12:00:00,Returned,Wrong Item,187.12
25942,7432,2022-12-16 21:00:00,Returned,Damaged,188.56
25947,8335,2022-12-17 02:00:00,Returned,Customer Dissatisfaction,172.13
25951,2308,2022-12-17 06:00:00,Returned,Customer Dissatisfaction,35.59
25968,1332,2022-12-17 23:00:00,Returned,Wrong Item,96.74
25971,2781,2022-12-18 02:00:00,Returned,Wrong Item,85.74
25981,4155,2022-12-18 12:00:00,Returned,Late Delivery,61.0
25997,8668,2022-12-19 04:00:00,Returned,Customer Dissatisfaction,5.9
26010,4270,2022-12-19 17:00:00,Returned,Customer Dissatisfaction,49.72
26016,2965,2022-12-19 23:00:00,Returned,Wrong Item,145.46
26030,1507,2022-12-20 13:00:00,Returned,Damaged,129.01
26033,6909,2022-12-20 16:00:00,Returned,Late Delivery,109.2
26037,4735,2022-12-20 20:00:00,Returned,Wrong Item,6.4
26041,36,2022-12-21 00:00:00,Returned,Wrong Item,62.52
26070,9026,2022-12-22 05:00:00,Returned,Late Delivery,154.64
26073,3885,2022-12-22 08:00:00,Returned,Wrong Item,121.45
26092,6039,2022-12-23 03:00:00,Returned,Customer Dissatisfaction,127.29
26103,1175,2022-12-23 14:00:00,Returned,Late Delivery,105.36
26104,5314,2022-12-23 15:00:00,Returned,Wrong Item,28.51
26105,8921,2022-12-23 16:00:00,Returned,Damaged,129.78
26107,5851,2022-12-23 18:00:00,Returned,Wrong Item,26.06
26114,8082,2022-12-24 01:00:00,Returned,Wrong Item,166.59
26131,8931,2022-12-24 18:00:00,Returned,Late Delivery,187.75
26134,6992,2022-12-24 21:00:00,Returned,Damaged,190.72
26145,579,2022-12-25 08:00:00,Returned,Wrong Item,51.51
26151,5439,2022-12-25 14:00:00,Returned,Damaged,155.06
26153,9894,2022-12-25 16:00:00,Returned,Late Delivery,31.17
26155,7500,2022-12-25 18:00:00,Returned,Damaged,91.94
26158,5508,2022-12-25 21:00:00,Returned,Customer Dissatisfaction,20.31
26160,954,2022-12-25 23:00:00,Returned,Customer Dissatisfaction,134.38
26164,5387,2022-12-26 03:00:00,Returned,Late Delivery,159.03
26172,6664,2022-12-26 11:00:00,Returned,Late Delivery,167.07
26174,1372,2022-12-26 13:00:00,Returned,Customer Dissatisfaction,38.66
26201,3838,2022-12-27 16:00:00,Returned,Wrong Item,73.32
26212,3124,2022-12-28 03:00:00,Returned,Wrong Item,184.24
26239,3644,2022-12-29 06:00:00,Returned,Customer Dissatisfaction,6.9
26241,5333,2022-12-29 08:00:00,Returned,Late Delivery,8.57
26248,9507,2022-12-29 15:00:00,Returned,Damaged,70.59
26250,919,2022-12-29 17:00:00,Returned,Damaged,45.88
26254,1472,2022-12-29 21:00:00,Returned,Damaged,176.94
26255,1244,2022-12-29 22:00:00,Returned,Wrong Item,81.06
26260,1706,2022-12-30 03:00:00,Returned,Late Delivery,29.97
26279,9628,2022-12-30 22:00:00,Returned,Late Delivery,164.69
26284,7862,2022-12-31 03:00:00,Returned,Wrong Item,65.87
26302,711,2022-12-31 21:00:00,Returned,Wrong Item,57.61
26331,6767,2023-01-02 02:00:00,Returned,Customer Dissatisfaction,87.25
26363,1410,2023-01-03 10:00:00,Returned,Damaged,78.48
26371,3574,2023-01-03 18:00:00,Returned,Customer Dissatisfaction,143.81
26373,9935,2023-01-03 20:00:00,Returned,Damaged,132.41
26386,2356,2023-01-04 09:00:00,Returned,Damaged,176.86
26398,3266,2023-01-04 21:00:00,Returned,Damaged,45.54
26400,780,2023-01-04 23:00:00,Returned,Late Delivery,133.21
26403,1620,2023-01-05 02:00:00,Returned,Wrong Item,12.91
26405,1902,2023-01-05 04:00:00,Returned,Late Delivery,170.29
26412,38,2023-01-05 11:00:00,Returned,Wrong Item,62.79
26424,7210,2023-01-05 23:00:00,Returned,Late Delivery,51.43
26430,7673,2023-01-06 05:00:00,Returned,Customer Dissatisfaction,162.89
26442,4417,2023-01-06 17:00:00,Returned,Late Delivery,97.43
26451,4684,2023-01-07 02:00:00,Returned,Wrong Item,31.4
26461,3286,2023-01-07 12:00:00,Returned,Wrong Item,118.7
26483,6401,2023-01-08 10:00:00,Returned,Damaged,122.24
26490,3331,2023-01-08 17:00:00,Returned,Customer Dissatisfaction,61.2
26496,1380,2023-01-08 23:00:00,Returned,Late Delivery,76.01
26526,6875,2023-01-10 05:00:00,Returned,Wrong Item,73.82
26550,3379,2023-01-11 05:00:00,Returned,Customer Dissatisfaction,87.09
26560,294,2023-01-11 15:00:00,Returned,Late Delivery,22.51
26584,7400,2023-01-12 15:00:00,Returned,Damaged,141.4
26598,8244,2023-01-13 05:00:00,Returned,Late Delivery,193.99
26606,6735,2023-01-13 13:00:00,Returned,Late Delivery,85.02
26607,3511,2023-01-13 14:00:00,Returned,Damaged,71.22
26609,4609,2023-01-13 16:00:00,Returned,Damaged,108.28
26641,3126,2023-01-15 00:00:00,Returned,Late Delivery,183.0
26654,9485,2023-01-15 13:00:00,Returned,Late Delivery,38.12
26658,3257,2023-01-15 17:00:00,Returned,Damaged,173.05
26666,2036,2023-01-16 01:00:00,Returned,Customer Dissatisfaction,157.95
26671,8251,2023-01-16 06:00:00,Returned,Late Delivery,149.55
26688,3302,2023-01-16 23:00:00,Returned,Damaged,131.01
26700,8525,2023-01-17 11:00:00,Returned,Wrong Item,44.84
26701,2828,2023-01-17 12:00:00,Returned,Damaged,101.39
26717,6561,2023-01-18 04:00:00,Returned,Damaged,180.61
26719,8626,2023-01-18 06:00:00,Returned,Wrong Item,67.22
26725,6031,2023-01-18 12:00:00,Returned,Damaged,58.74
26727,265,2023-01-18 14:00:00,Returned,Late Delivery,199.53
26742,6045,2023-01-19 05:00:00,Returned,Wrong Item,84.88
26749,4556,2023-01-19 12:00:00,Returned,Late Delivery,92.5
26750,8192,2023-01-19 13:00:00,Returned,Customer Dissatisfaction,106.43
26755,1416,2023-01-19 18:00:00,Returned,Customer Dissatisfaction,139.63
26763,6093,2023-01-20 02:00:00,Returned,Wrong Item,46.83
26773,2779,2023-01-20 12:00:00,Returned,Damaged,38.42
26777,7894,2023-01-20 16:00:00,Returned,Wrong Item,125.89
26786,4487,2023-01-21 01:00:00,Returned,Damaged,98.35
26794,2549,2023-01-21 09:00:00,Returned,Late Delivery,120.97
26797,5067,2023-01-21 12:00:00,Returned,Damaged,69.72
26806,5402,2023-01-21 21:00:00,Returned,Wrong Item,104.3
26809,1771,2023-01-22 00:00:00,Returned,Wrong Item,146.56
26818,5493,2023-01-22 09:00:00,Returned,Damaged,53.26
26847,9176,2023-01-23 14:00:00,Returned,Late Delivery,164.06
26848,4471,2023-01-23 15:00:00,Returned,Customer Dissatisfaction,103.56
26857,8202,2023-01-24 00:00:00,Returned,Wrong Item,142.94
26864,7960,2023-01-24 07:00:00,Returned,Late Delivery,150.4
26875,4742,2023-01-24 18:00:00,Returned,Damaged,80.08
26882,8691,2023-01-25 01:00:00,Returned,Wrong Item,155.02
26888,1745,2023-01-25 07:00:00,Returned,Customer Dissatisfaction,191.88
26896,2299,2023-01-25 15:00:00,Returned,Damaged,95.9
26908,7884,2023-01-26 03:00:00,Returned,Wrong Item,40.16
26909,8187,2023-01-26 04:00:00,Returned,Customer Dissatisfaction,118.7
26921,4373,2023-01-26 16:00:00,Returned,Customer Dissatisfaction,34.75
26922,2204,2023-01-26 17:00:00,Returned,Wrong Item,142.62
26931,3954,2023-01-27 02:00:00,Returned,Customer Dissatisfaction,60.4
