order_id,product_id,quantity,unit_price,total_price
24826,13,4,73.17,292.68
24827,26,2,453.26,906.52
24827,16,3,198.73,596.19
24828,14,4,68.47,273.88
24828,4,2,64.14,128.28
24829,6,1,73.81,73.81
24830,24,3,471.33,1413.99
24830,17,4,415.55,1662.2
24831,7,2,77.21,154.42
24832,1,3,199.87,599.61
24832,8,1,468.14,468.14
24833,3,1,192.07,192.07
24834,18,3,299.91,899.73
24834,9,1,494.58,494.58
24835,28,1,93.59,93.59
24836,12,3,211.85,635.55
24836,18,4,299.91,1199.64
24836,27,1,231.99,231.99
24837,23,2,374.81,749.62
24838,20,1,380.42,380.42
24838,6,4,73.81,295.24
24838,23,1,374.81,374.81
24839,19,4,277.49,1109.96
24839,8,1,468.14,468.14
24839,21,3,120.53,361.59
24839,28,4,93.59,374.36
24839,16,2,198.73,397.46
24840,6,1,73.81,73.81
24840,20,3,380.42,1141.26
24840,18,2,299.91,599.82
24841,8,3,468.14,1404.42
24841,17,2,415.55,831.1
24841,20,2,380.42,760.84
24841,15,1,234.0,234.0
24841,22,4,248.4,993.6
24842,22,1,248.4,248.4
24842,12,2,211.85,423.7
24843,2,2,215.84,431.68
24843,13,2,73.17,146.34
24843,15,4,234.0,936.0
24844,5,3,108.06,324.18
24845,19,1,277.49,277.49
24846,1,1,199.87,199.87
24847,11,4,471.73,1886.92
24847,21,1,120.53,120.53
24847,15,4,234.0,936.0
24847,9,2,494.58,989.16
24847,2,1,215.84,215.84
24848,16,1,198.73,198.73
24848,28,4,93.59,374.36
24848,22,1,248.4,248.4
24848,5,4,108.06,432.24
24849,26,2,453.26,906.52
24849,5,1,108.06,108.06
24850,15,4,234.0,936.0
24850,5,2,108.06,216.12
24851,4,3,64.14,192.42
24851,20,4,380.42,1521.68
24852,18,4,299.91,1199.64
24853,9,1,494.58,494.58
24853,12,2,211.85,423.7
24853,25,4,361.41,1445.64
24854,22,1,248.4,248.4
24854,16,3,198.73,596.19
24854,15,4,234.0,936.0
24855,18,2,299.91,599.82
24855,11,2,471.73,943.46
24855,23,1,374.81,374.81
24856,14,4,68.47,273.88
24857,21,3,120.53,361.59
24857,27,1,231.99,231.99
24858,7,3,77.21,231.63
24858,8,3,468.14,1404.42
24858,28,4,93.59,374.36
24859,9,2,494.58,989.16
24859,10,3,457.75,1373.25
24860,20,2,380.42,760.84
24861,17,3,415.55,1246.65
24862,18,1,299.91,299.91
24862,23,2,374.81,749.62
24862,10,2,457.75,915.5
24862,4,3,64.14,192.42
24862,27,4,231.99,927.96
24863,12,1,211.85,211.85
24864,17,2,415.55,831.1
24864,18,4,299.91,1199.64
24864,21,2,120.53,241.06
24864,28,3,93.59,280.77
24865,1,4,199.87,799.48
24865,25,3,361.41,1084.23
24866,13,1,73.17,73.17
24866,8,2,468.14,936.28
24866,20,4,380.42,1521.68
24867,19,1,277.49,277.49
24868,15,3,234.0,702.0
24868,23,3,374.81,1124.43
24869,2,3,215.84,647.52
24869,13,4,73.17,292.68
24870,14,2,68.47,136.94
24871,25,4,361.41,1445.64
24871,6,3,73.81,221.43
24872,19,1,277.49,277.49
24872,26,2,453.26,906.52
24872,6,1,73.81,73.81
24873,15,3,234.0,702.0
24874,13,2,73.17,146.34
24875,4,1,64.14,64.14
24876,20,1,380.42,380.42
24877,23,3,374.81,1124.43
24877,21,4,120.53,482.12
24878,22,4,248.4,993.6
24879,7,1,77.21,77.21
24879,13,3,73.17,219.51
24879,21,1,120.53,120.53
24880,27,4,231.99,927.96
24881,19,4,277.49,1109.96
24881,4,4,64.14,256.56
24881,28,1,93.59,93.59
24881,12,1,211.85,211.85
24882,3,4,192.07,768.28
24883,9,3,494.58,1483.74
24883,27,4,231.99,927.96
24883,18,1,299.91,299.91
24884,4,2,64.14,128.28
24884,2,4,215.84,863.36
24884,7,1,77.21,77.21
24884,1,2,199.87,399.74
24884,28,1,93.59,93.59
24885,20,4,380.42,1521.68
24885,13,3,73.17,219.51
24885,15,1,234.0,234.0
24885,18,2,299.91,599.82
24886,3,1,192.07,192.07
24887,16,1,198.73,198.73
24888,18,1,299.91,299.91
24888,12,4,211.85,847.4
24889,20,1,380.42,380.42
24889,18,2,299.91,599.82
24889,26,4,453.26,1813.04
24890,27,3,231.99,695.97
24891,25,3,361.41,1084.23
24891,24,4,471.33,1885.32
24892,18,3,299.91,899.73
24892,5,2,108.06,216.12
24892,16,2,198.73,397.46
24892,11,4,471.73,1886.92
24893,20,3,380.42,1141.26
24894,26,4,453.26,1813.04
24895,1,2,199.87,399.74
24896,27,4,231.99,927.96
24896,5,1,108.06,108.06
24897,14,1,68.47,68.47
24898,7,1,77.21,77.21
24898,24,2,471.33,942.66
24898,9,2,494.58,989.16
24898,1,2,199.87,399.74
24898,14,2,68.47,136.94
24899,9,2,494.58,989.16
24900,20,4,380.42,1521.68
24900,2,3,215.84,647.52
24901,19,3,277.49,832.47
24902,13,4,73.17,292.68
24902,14,3,68.47,205.41
24902,22,3,248.4,745.2
24903,19,1,277.49,277.49
24903,1,2,199.87,399.74
24903,25,4,361.41,1445.64
24904,21,3,120.53,361.59
24904,1,4,199.87,799.48
24904,7,2,77.21,154.42
24904,25,3,361.41,1084.23
24904,9,1,494.58,494.58
24904,23,1,374.81,374.81
24904,11,1,471.73,471.73
24905,21,4,120.53,482.12
24906,28,4,93.59,374.36
24907,17,2,415.55,831.1
24907,21,4,120.53,482.12
24908,1,1,199.87,199.87
24908,7,1,77.21,77.21
24908,2,4,215.84,863.36
24909,28,3,93.59,280.77
24909,24,2,471.33,942.66
24909,2,1,215.84,215.84
24909,7,2,77.21,154.42
24910,8,4,468.14,1872.56
24911,21,4,120.53,482.12
24911,27,3,231.99,695.97
24912,5,4,108.06,432.24
24912,13,4,73.17,292.68
24912,7,2,77.21,154.42
24913,21,1,120.53,120.53
24913,13,2,73.17,146.34
24914,2,4,215.84,863.36
24915,20,2,380.42,760.84
24915,26,4,453.26,1813.04
24916,25,3,361.41,1084.23
24916,23,3,374.81,1124.43
24917,26,3,453.26,1359.78
24917,10,2,457.75,915.5
24918,28,3,93.59,280.77
24918,26,3,453.26,1359.78
24919,6,4,73.81,295.24
24919,2,1,215.84,215.84
24919,12,2,211.85,423.7
24919,14,4,68.47,273.88
24919,21,4,120.53,482.12
24920,20,3,380.42,1141.26
24921,9,4,494.58,1978.32
24921,20,3,380.42,1141.26
24922,23,3,374.81,1124.43
24923,25,4,361.41,1445.64
24923,2,2,215.84,431.68
24923,5,4,108.06,432.24
24924,18,3,299.91,899.73
24924,16,2,198.73,397.46
24924,8,4,468.14,1872.56
24925,14,1,68.47,68.47
24926,9,2,494.58,989.16
24927,16,2,198.73,397.46
24928,24,1,471.33,471.33
24928,22,1,248.4,248.4
24929,8,2,468.14,936.28
24929,12,2,211.85,423.7
24929,23,3,374.81,1124.43
24929,4,2,64.14,128.28
24929,6,4,73.81,295.24
24929,19,4,277.49,1109.96
24929,9,4,494.58,1978.32
24930,21,2,120.53,241.06
24931,21,4,120.53,482.12
24931,16,2,198.73,397.46
24931,11,1,471.73,471.73
24931,6,2,73.81,147.62
24932,25,4,361.41,1445.64
24933,23,3,374.81,1124.43
24933,28,2,93.59,187.18
24933,13,2,73.17,146.34
24933,9,1,494.58,494.58
24933,25,1,361.41,361.41
24933,3,2,192.07,384.14
24934,26,3,453.26,1359.78
24934,8,2,468.14,936.28
24934,20,3,380.42,1141.26
24934,6,4,73.81,295.24
24935,23,3,374.81,1124.43
24936,1,1,199.87,199.87
24936,9,3,494.58,1483.74
24937,15,4,234.0,936.0
24938,1,3,199.87,599.61
24938,8,2,468.14,936.28
24939,8,4,468.14,1872.56
24939,24,2,471.33,942.66
24939,16,2,198.73,397.46
24940,26,2,453.26,906.52
24940,19,2,277.49,554.98
24940,11,1,471.73,471.73
24941,27,4,231.99,927.96
24941,16,4,198.73,794.92
24941,3,4,192.07,768.28
24941,25,2,361.41,722.82
24941,5,3,108.06,324.18
24942,26,3,453.26,1359.78
24943,23,4,374.81,1499.24
24944,7,2,77.21,154.42
24945,1,4,199.87,799.48
24946,18,4,299.91,1199.64
24946,20,1,380.42,380.42
24946,26,3,453.26,1359.78
24947,25,1,361.41,361.41
24947,18,3,299.91,899.73
24947,16,2,198.73,397.46
24947,7,1,77.21,77.21
24947,27,4,231.99,927.96
24948,25,1,361.41,361.41
24948,27,4,231.99,927.96
24949,26,2,453.26,906.52
24949,10,2,457.75,915.5
24950,12,4,211.85,847.4
24950,6,2,73.81,147.62
24951,10,1,457.75,457.75
24952,11,1,471.73,471.73
24952,3,4,192.07,768.28
24953,15,4,234.0,936.0
24954,20,2,380.42,760.84
24955,5,3,108.06,324.18
24955,22,2,248.4,496.8
24956,20,2,380.42,760.84
24956,28,2,93.59,187.18
24957,16,1,198.73,198.73
24958,21,2,120.53,241.06
24958,26,4,453.26,1813.04
24958,6,4,73.81,295.24
24958,4,2,64.14,128.28
24959,14,3,68.47,205.41
24959,15,3,234.0,702.0
24959,1,1,199.87,199.87
24960,28,1,93.59,93.59
24961,21,4,120.53,482.12
24962,22,4,248.4,993.6
24962,2,2,215.84,431.68
24963,20,1,380.42,380.42
24963,2,3,215.84,647.52
24963,22,1,248.4,248.4
24963,10,1,457.75,457.75
24963,18,4,299.91,1199.64
24964,15,4,234.0,936.0
24964,4,3,64.14,192.42
24965,9,4,494.58,1978.32
24966,17,4,415.55,1662.2
24966,7,2,77.21,154.42
24967,9,3,494.58,1483.74
24968,11,4,471.73,1886.92
24968,16,1,198.73,198.73
24969,16,1,198.73,198.73
24969,25,1,361.41,361.41
24969,26,2,453.26,906.52
24970,25,1,361.41,361.41
24970,6,1,73.81,73.81
24971,16,2,198.73,397.46
24972,20,1,380.42,380.42
24973,11,1,471.73,471.73
24973,13,2,73.17,146.34
24973,26,2,453.26,906.52
24974,18,3,299.91,899.73
24974,6,2,73.81,147.62
24974,24,4,471.33,1885.32
24975,17,4,415.55,1662.2
24976,22,4,248.4,993.6
24977,21,3,120.53,361.59
24977,18,1,299.91,299.91
24977,19,1,277.49,277.49
24978,27,2,231.99,463.98
24979,4,2,64.14,128.28
24979,13,2,73.17,146.34
24979,5,4,108.06,432.24
24979,19,1,277.49,277.49
24980,9,2,494.58,989.16
24980,24,1,471.33,471.33
24981,12,4,211.85,847.4
24981,19,2,277.49,554.98
24981,10,1,457.75,457.75
24982,10,3,457.75,1373.25
24982,21,4,120.53,482.12
24983,13,2,73.17,146.34
24984,11,3,471.73,1415.19
24985,14,2,68.47,136.94
24985,24,3,471.33,1413.99
24985,5,1,108.06,108.06
24985,23,2,374.81,749.62
24985,21,3,120.53,361.59
24986,10,3,457.75,1373.25
24986,21,1,120.53,120.53
24986,16,1,198.73,198.73
24986,26,2,453.26,906.52
24987,7,2,77.21,154.42
24987,5,3,108.06,324.18
24987,24,3,471.33,1413.99
24988,4,3,64.14,192.42
24988,20,2,380.42,760.84
24989,24,2,471.33,942.66
24990,16,3,198.73,596.19
24990,8,4,468.14,1872.56
24990,21,1,120.53,120.53
24991,6,1,73.81,73.81
24991,7,1,77.21,77.21
24991,23,2,374.81,749.62
24992,10,3,457.75,1373.25
24993,15,1,234.0,234.0
24993,28,4,93.59,374.36
24994,13,2,73.17,146.34
24994,16,1,198.73,198.73
24994,6,3,73.81,221.43
24994,26,3,453.26,1359.78
24995,28,2,93.59,187.18
24995,15,1,234.0,234.0
24995,22,1,248.4,248.4
24996,5,4,108.06,432.24
24996,4,3,64.14,192.42
24996,16,2,198.73,397.46
24997,9,4,494.58,1978.32
24998,23,2,374.81,749.62
24999,8,3,468.14,1404.42
24999,24,4,471.33,1885.32
24999,19,4,277.49,1109.96
25000,10,2,457.75,915.5
25000,26,3,453.26,1359.78
25000,9,1,494.58,494.58
25001,9,2,494.58,989.16
25001,5,2,108.06,216.12
25001,16,3,198.73,596.19
25002,2,2,215.84,431.68
25002,4,2,64.14,128.28
25002,13,2,73.17,146.34
25003,15,4,234.0,936.0
25004,12,4,211.85,847.4
25004,18,3,299.91,899.73
25004,16,4,198.73,794.92
25005,13,2,73.17,146.34
25005,16,2,198.73,397.46
25005,28,1,93.59,93.59
25005,5,2,108.06,216.12
25006,7,2,77.21,154.42
25006,13,2,73.17,146.34
25007,16,2,198.73,397.46
25007,3,1,192.07,192.07
25008,11,2,471.73,943.46
25009,2,2,215.84,431.68
25009,6,3,73.81,221.43
25010,14,1,68.47,68.47
25011,19,1,277.49,277.49
25011,10,2,457.75,915.5
25011,18,4,299.91,1199.64
25011,13,2,73.17,146.34
25011,4,1,64.14,64.14
25011,1,3,199.87,599.61
25012,18,3,299.91,899.73
25012,24,4,471.33,1885.32
25013,28,2,93.59,187.18
25013,1,2,199.87,399.74
25013,14,1,68.47,68.47
25013,4,1,64.14,64.14
25014,6,2,73.81,147.62
25014,27,3,231.99,695.97
25014,16,3,198.73,596.19
25015,13,1,73.17,73.17
25015,21,1,120.53,120.53
25015,5,4,108.06,432.24
25015,8,4,468.14,1872.56
25016,22,2,248.4,496.8
25017,12,2,211.85,423.7
25017,10,1,457.75,457.75
25018,24,2,471.33,942.66
25019,3,2,192.07,384.14
25020,8,3,468.14,1404.42
25021,2,2,215.84,431.68
25021,25,2,361.41,722.82
25021,22,3,248.4,745.2
25022,18,1,299.91,299.91
25022,13,1,73.17,73.17
25022,26,3,453.26,1359.78
25022,3,3,192.07,576.21
25023,10,3,457.75,1373.25
25023,28,4,93.59,374.36
25023,21,1,120.53,120.53
25023,11,3,471.73,1415.19
25024,4,1,64.14,64.14
25025,8,2,468.14,936.28
25025,11,2,471.73,943.46
25026,7,4,77.21,308.84
25026,14,3,68.47,205.41
25026,11,3,471.73,1415.19
25026,3,3,192.07,576.21
25026,12,2,211.85,423.7
25026,21,1,120.53,120.53
25027,24,4,471.33,1885.32
25027,21,4,120.53,482.12
25027,1,2,199.87,399.74
25028,25,2,361.41,722.82
25029,21,4,120.53,482.12
25029,14,3,68.47,205.41
25030,16,2,198.73,397.46
25030,11,3,471.73,1415.19
25030,8,2,468.14,936.28
25031,6,3,73.81,221.43
25032,21,4,120.53,482.12
25033,25,4,361.41,1445.64
25033,1,1,199.87,199.87
25033,19,4,277.49,1109.96
25033,15,3,234.0,702.0
25033,3,3,192.07,576.21
25034,19,3,277.49,832.47
25034,5,4,108.06,432.24
25034,27,4,231.99,927.96
25035,26,1,453.26,453.26
25035,17,3,415.55,1246.65
25035,27,1,231.99,231.99
25035,16,1,198.73,198.73
25036,10,1,457.75,457.75
25036,28,4,93.59,374.36
25037,9,4,494.58,1978.32
25037,28,2,93.59,187.18
25038,9,3,494.58,1483.74
25038,4,2,64.14,128.28
25038,16,1,198.73,198.73
25038,28,3,93.59,280.77
25039,23,2,374.81,749.62
25039,9,4,494.58,1978.32
25039,19,1,277.49,277.49
25039,21,2,120.53,241.06
25040,16,2,198.73,397.46
25040,11,3,471.73,1415.19
25041,8,4,468.14,1872.56
25042,23,3,374.81,1124.43
25043,6,3,73.81,221.43
25043,16,4,198.73,794.92
25044,21,3,120.53,361.59
25045,18,3,299.91,899.73
25045,25,3,361.41,1084.23
25046,3,4,192.07,768.28
25046,9,1,494.58,494.58
25046,11,4,471.73,1886.92
25046,25,4,361.41,1445.64
25047,5,2,108.06,216.12
25047,1,2,199.87,399.74
25048,4,2,64.14,128.28
25048,7,2,77.21,154.42
25048,12,4,211.85,847.4
25049,20,2,380.42,760.84
25049,21,2,120.53,241.06
25050,16,2,198.73,397.46
25050,9,2,494.58,989.16
25050,27,3,231.99,695.97
25051,6,2,73.81,147.62
25052,19,2,277.49,554.98
25053,15,2,234.0,468.0
25053,6,4,73.81,295.24
25053,4,4,64.14,256.56
25054,17,3,415.55,1246.65
25054,5,1,108.06,108.06
25054,8,1,468.14,468.14
25054,10,2,457.75,915.5
25055,5,4,108.06,432.24
25055,14,2,68.47,136.94
25056,2,2,215.84,431.68
25057,14,3,68.47,205.41
25057,24,2,471.33,942.66
25058,20,4,380.42,1521.68
25059,18,3,299.91,899.73
25059,19,2,277.49,554.98
25060,25,3,361.41,1084.23
25061,20,4,380.42,1521.68
25061,11,1,471.73,471.73
25062,18,1,299.91,299.91
25062,6,1,73.81,73.81
25062,9,4,494.58,1978.32
25062,27,4,231.99,927.96
25062,8,3,468.14,1404.42
25062,10,2,457.75,915.5
25062,15,3,234.0,702.0
25063,8,2,468.14,936.28
25063,10,3,457.75,1373.25
25064,26,3,453.26,1359.78
25064,2,2,215.84,431.68
25064,27,4,231.99,927.96
25064,8,4,468.14,1872.56
25065,16,4,198.73,794.92
25065,26,3,453.26,1359.78
25065,8,3,468.14,1404.42
25066,20,4,380.42,1521.68
25067,20,3,380.42,1141.26
25067,24,1,471.33,471.33
25067,8,3,468.14,1404.42
25067,4,1,64.14,64.14
25068,12,2,211.85,423.7
25069,18,2,299.91,599.82
25069,5,1,108.06,108.06
25069,14,4,68.47,273.88
25069,2,4,215.84,863.36
25070,18,3,299.91,899.73
25071,19,2,277.49,554.98
25072,27,4,231.99,927.96
25072,9,2,494.58,989.16
25072,1,2,199.87,399.74
25072,20,3,380.42,1141.26
25072,5,3,108.06,324.18
25073,20,2,380.42,760.84
25073,22,3,248.4,745.2
25074,25,1,361.41,361.41
25074,24,4,471.33,1885.32
25074,22,3,248.4,745.2
25075,15,2,234.0,468.0
25075,21,1,120.53,120.53
25076,8,4,468.14,1872.56
25077,12,1,211.85,211.85
25078,15,4,234.0,936.0
25078,20,3,380.42,1141.26
25078,27,2,231.99,463.98
25079,18,1,299.91,299.91
25079,25,2,361.41,722.82
25079,24,4,471.33,1885.32
25080,10,1,457.75,457.75
25080,8,4,468.14,1872.56
25081,28,4,93.59,374.36
25081,7,2,77.21,154.42
25082,5,1,108.06,108.06
25082,10,1,457.75,457.75
25083,1,2,199.87,399.74
25084,6,1,73.81,73.81
25085,11,4,471.73,1886.92
25085,13,1,73.17,73.17
25085,8,3,468.14,1404.42
25085,19,3,277.49,832.47
25086,14,2,68.47,136.94
25086,3,2,192.07,384.14
25086,10,2,457.75,915.5
25086,16,2,198.73,397.46
25087,7,2,77.21,154.42
25087,13,2,73.17,146.34
25088,17,3,415.55,1246.65
25088,24,2,471.33,942.66
25089,23,2,374.81,749.62
25089,14,1,68.47,68.47
25089,17,2,415.55,831.1
25089,16,4,198.73,794.92
25090,14,4,68.47,273.88
25090,23,3,374.81,1124.43
25090,25,1,361.41,361.41
25091,12,1,211.85,211.85
25091,11,4,471.73,1886.92
25092,4,2,64.14,128.28
25092,19,3,277.49,832.47
25092,28,4,93.59,374.36
25092,12,4,211.85,847.4
25093,15,1,234.0,234.0
25094,25,3,361.41,1084.23
25094,26,2,453.26,906.52
25095,17,1,415.55,415.55
25095,18,3,299.91,899.73
25096,2,3,215.84,647.52
25096,17,1,415.55,415.55
25096,10,3,457.75,1373.25
25097,9,3,494.58,1483.74
25098,15,4,234.0,936.0
25099,5,2,108.06,216.12
25099,11,4,471.73,1886.92
25100,24,2,471.33,942.66
25101,1,3,199.87,599.61
25101,27,2,231.99,463.98
25101,26,1,453.26,453.26
25102,15,2,234.0,468.0
25102,3,1,192.07,192.07
25103,6,2,73.81,147.62
25103,1,4,199.87,799.48
25103,5,3,108.06,324.18
25104,5,1,108.06,108.06
25104,14,1,68.47,68.47
25104,26,2,453.26,906.52
25104,18,3,299.91,899.73
25105,16,1,198.73,198.73
25105,25,4,361.41,1445.64
25105,9,3,494.58,1483.74
25106,18,3,299.91,899.73
25106,16,1,198.73,198.73
25106,3,4,192.07,768.28
25107,3,2,192.07,384.14
25107,7,4,77.21,308.84
25108,1,4,199.87,799.48
25109,26,2,453.26,906.52
25110,13,2,73.17,146.34
25111,11,4,471.73,1886.92
25111,8,1,468.14,468.14
25112,5,1,108.06,108.06
25112,6,3,73.81,221.43
25112,17,4,415.55,1662.2
25113,18,3,299.91,899.73
25113,9,4,494.58,1978.32
25113,1,4,199.87,799.48
25113,21,1,120.53,120.53
25114,12,4,211.85,847.4
25114,27,3,231.99,695.97
25115,6,1,73.81,73.81
25115,26,4,453.26,1813.04
25116,25,4,361.41,1445.64
25116,22,3,248.4,745.2
25117,7,1,77.21,77.21
25118,9,4,494.58,1978.32
25118,24,4,471.33,1885.32
25119,24,2,471.33,942.66
25120,24,1,471.33,471.33
25121,4,1,64.14,64.14
25121,5,2,108.06,216.12
25122,28,2,93.59,187.18
25123,13,3,73.17,219.51
25123,16,4,198.73,794.92
25124,13,1,73.17,73.17
25124,12,2,211.85,423.7
25124,20,1,380.42,380.42
25125,20,4,380.42,1521.68
25125,4,1,64.14,64.14
25125,13,1,73.17,73.17
25125,12,3,211.85,635.55
25125,27,2,231.99,463.98
25126,26,3,453.26,1359.78
25127,20,1,380.42,380.42
25127,1,1,199.87,199.87
25127,5,2,108.06,216.12
25127,15,1,234.0,234.0
25128,25,1,361.41,361.41
25128,3,2,192.07,384.14
25128,15,2,234.0,468.0
25128,1,2,199.87,399.74
25129,1,1,199.87,199.87
25129,23,3,374.81,1124.43
25130,13,1,73.17,73.17
25131,3,3,192.07,576.21
25131,10,2,457.75,915.5
25132,11,1,471.73,471.73
25132,18,2,299.91,599.82
25132,12,1,211.85,211.85
25132,10,2,457.75,915.5
25133,3,3,192.07,576.21
25133,13,4,73.17,292.68
25133,28,4,93.59,374.36
25133,22,3,248.4,745.2
25133,12,2,211.85,423.7
25134,21,1,120.53,120.53
25134,26,2,453.26,906.52
25135,16,1,198.73,198.73
25136,7,4,77.21,308.84
25136,2,1,215.84,215.84
25137,25,4,361.41,1445.64
25138,10,4,457.75,1831.0
25138,13,3,73.17,219.51
25139,23,2,374.81,749.62
25139,17,4,415.55,1662.2
25139,20,1,380.42,380.42
25140,2,4,215.84,863.36
25141,22,2,248.4,496.8
25142,16,4,198.73,794.92
25143,23,4,374.81,1499.24
25143,13,3,73.17,219.51
25143,8,1,468.14,468.14
25143,24,1,471.33,471.33
25143,12,4,211.85,847.4
25144,18,3,299.91,899.73
25145,1,4,199.87,799.48
25146,25,2,361.41,722.82
25147,25,3,361.41,1084.23
25147,2,3,215.84,647.52
25148,28,2,93.59,187.18
25148,7,1,77.21,77.21
25149,12,4,211.85,847.4
25149,1,1,199.87,199.87
25149,25,3,361.41,1084.23
25149,5,3,108.06,324.18
25149,15,1,234.0,234.0
25150,22,2,248.4,496.8
25151,2,1,215.84,215.84
25152,28,2,93.59,187.18
25152,14,3,68.47,205.41
25152,8,4,468.14,1872.56
25153,15,2,234.0,468.0
25153,12,4,211.85,847.4
25153,11,1,471.73,471.73
25154,9,3,494.58,1483.74
25154,11,4,471.73,1886.92
25155,23,1,374.81,374.81
25155,17,3,415.55,1246.65
25156,1,3,199.87,599.61
25156,8,1,468.14,468.14
25156,2,4,215.84,863.36
25156,22,4,248.4,993.6
25156,15,1,234.0,234.0
25157,1,3,199.87,599.61
25157,4,4,64.14,256.56
25157,2,2,215.84,431.68
25157,3,2,192.07,384.14
25157,21,4,120.53,482.12
25158,3,2,192.07,384.14
25159,25,2,361.41,722.82
25160,11,1,471.73,471.73
25160,26,2,453.26,906.52
25161,12,3,211.85,635.55
25161,7,1,77.21,77.21
25162,14,3,68.47,205.41
25163,7,3,77.21,231.63
25163,17,4,415.55,1662.2
25164,6,3,73.81,221.43
25164,14,3,68.47,205.41
25164,1,4,199.87,799.48
25165,4,2,64.14,128.28
25165,1,4,199.87,799.48
25166,9,4,494.58,1978.32
25167,18,4,299.91,1199.64
25167,22,3,248.4,745.2
25168,20,3,380.42,1141.26
25168,7,4,77.21,308.84
25168,13,4,73.17,292.68
25169,25,1,361.41,361.41
25170,22,1,248.4,248.4
25171,22,4,248.4,993.6
25171,8,4,468.14,1872.56
25172,9,2,494.58,989.16
25172,17,4,415.55,1662.2
25173,27,4,231.99,927.96
25174,24,3,471.33,1413.99
25174,6,4,73.81,295.24
25174,13,2,73.17,146.34
25175,11,4,471.73,1886.92
25175,27,2,231.99,463.98
25176,21,4,120.53,482.12
25176,11,4,471.73,1886.92
25176,9,3,494.58,1483.74
25177,27,1,231.99,231.99
25177,22,2,248.4,496.8
25178,26,1,453.26,453.26
25178,6,1,73.81,73.81
25178,16,3,198.73,596.19
25178,12,1,211.85,211.85
25179,20,3,380.42,1141.26
25179,23,3,374.81,1124.43
25180,8,2,468.14,936.28
25181,14,2,68.47,136.94
25181,5,4,108.06,432.24
25181,7,4,77.21,308.84
25181,23,4,374.81,1499.24
25181,13,2,73.17,146.34
25182,9,3,494.58,1483.74
25182,24,1,471.33,471.33
25182,21,2,120.53,241.06
25183,16,3,198.73,596.19
25183,13,4,73.17,292.68
25183,22,2,248.4,496.8
25183,20,3,380.42,1141.26
25184,5,2,108.06,216.12
25185,7,1,77.21,77.21
25185,8,3,468.14,1404.42
25185,10,1,457.75,457.75
25185,23,2,374.81,749.62
25185,26,4,453.26,1813.04
25186,4,4,64.14,256.56
25187,5,2,108.06,216.12
25187,23,4,374.81,1499.24
25188,9,3,494.58,1483.74
25189,17,1,415.55,415.55
25189,24,2,471.33,942.66
25189,23,2,374.81,749.62
25190,11,3,471.73,1415.19
25190,23,3,374.81,1124.43
25191,12,3,211.85,635.55
25191,9,1,494.58,494.58
25191,23,4,374.81,1499.24
25191,19,4,277.49,1109.96
25192,18,1,299.91,299.91
25192,17,3,415.55,1246.65
25193,16,3,198.73,596.19
25193,23,3,374.81,1124.43
25194,18,4,299.91,1199.64
25195,18,1,299.91,299.91
25196,16,4,198.73,794.92
25197,7,2,77.21,154.42
25198,12,3,211.85,635.55
25199,8,3,468.14,1404.42
25199,4,3,64.14,192.42
25200,17,1,415.55,415.55
25200,24,1,471.33,471.33
25201,24,2,471.33,942.66
25202,20,2,380.42,760.84
25202,19,2,277.49,554.98
25203,7,4,77.21,308.84
25204,13,4,73.17,292.68
25205,13,3,73.17,219.51
25205,22,3,248.4,745.2
25206,4,3,64.14,192.42
25206,26,1,453.26,453.26
25206,2,3,215.84,647.52
25207,17,4,415.55,1662.2
25207,15,2,234.0,468.0
25208,14,1,68.47,68.47
25209,24,1,471.33,471.33
25209,18,2,299.91,599.82
25209,5,2,108.06,216.12
25209,25,2,361.41,722.82
25210,25,3,361.41,1084.23
25211,9,1,494.58,494.58
25211,4,2,64.14,128.28
25211,24,1,471.33,471.33
25212,10,4,457.75,1831.0
25212,1,1,199.87,199.87
25213,5,1,108.06,108.06
25213,16,2,198.73,397.46
25213,10,4,457.75,1831.0
25214,15,1,234.0,234.0
25215,14,4,68.47,273.88
25215,17,4,415.55,1662.2
25216,5,2,108.06,216.12
25216,8,2,468.14,936.28
25217,23,2,374.81,749.62
25217,9,3,494.58,1483.74
25218,8,4,468.14,1872.56
25219,24,3,471.33,1413.99
25219,21,4,120.53,482.12
25219,12,3,211.85,635.55
25220,14,4,68.47,273.88
25220,28,1,93.59,93.59
25220,23,3,374.81,1124.43
25221,9,3,494.58,1483.74
25221,27,1,231.99,231.99
25221,18,4,299.91,1199.64
25221,25,1,361.41,361.41
25222,8,1,468.14,468.14
25223,16,1,198.73,198.73
25223,4,3,64.14,192.42
25223,11,1,471.73,471.73
25224,25,1,361.41,361.41
25225,14,1,68.47,68.47
25225,26,3,453.26,1359.78
25226,21,4,120.53,482.12
25227,25,1,361.41,361.41
25227,7,1,77.21,77.21
25227,27,1,231.99,231.99
25227,24,3,471.33,1413.99
25227,12,4,211.85,847.4
25228,22,3,248.4,745.2
25229,1,3,199.87,599.61
25229,6,2,73.81,147.62
25229,20,1,380.42,380.42
25230,23,4,374.81,1499.24
25230,2,3,215.84,647.52
25231,21,4,120.53,482.12
25232,23,3,374.81,1124.43
25232,11,4,471.73,1886.92
25232,26,4,453.26,1813.04
25233,14,3,68.47,205.41
25234,12,1,211.85,211.85
25234,6,4,73.81,295.24
25234,4,1,64.14,64.14
